subject,seed,solution_id,original_solution_id,coupling,cohesion,imbalance,original_f_semantic,pymoo_f0_coupling,pymoo_f1_negative_cohesion,pymoo_f2_imbalance,feasible,is_injected_seed,label_vector
easymock,9,seed9_solution000,seed9_solution000,0.12081513828238718555,0.48655730234677596613,1.9332629590757282045,0.33964885146736367716,0.12081513828238718555,-0.48655730234677596613,1.9332629590757282045,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 2, 2, 11, 7, 0, 2, 2, 2, 0, 2, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 12, 8, 8, 8, 8, 0, 13, 0, 14, 2, 0, 0, 0, 0, 2, 2, 7, 7, 7, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 6, 0, 0, 17, 18, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,9,seed9_solution001,seed9_solution001,0.12445414847161571925,0.52954500045409136355,2.0528394140467849383,0.36429878935309145671,0.12445414847161571925,-0.52954500045409136355,2.0528394140467849383,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 9, 10, 11, 12, 12, 13, 7, 0, 12, 12, 12, 0, 12, 12, 0, 4, 0, 0, 0, 0, 12, 0, 0, 0, 14, 8, 8, 8, 8, 0, 15, 0, 16, 12, 0, 0, 0, 0, 12, 12, 7, 9, 7, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0, 19, 0, 0, 16, 20, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 21]"
easymock,9,seed9_solution002,seed9_solution002,0.12809315866084425295,0.51308321308321303,1.8606560177331359363,0.34500272158524258881,0.12809315866084425295,-0.51308321308321303,1.8606560177331359363,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 11, 2, 12, 7, 0, 2, 2, 2, 0, 2, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 12, 8, 8, 8, 8, 0, 12, 0, 13, 2, 0, 0, 0, 0, 2, 2, 7, 7, 7, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 6, 0, 0, 16, 17, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,9,seed9_solution003,seed9_solution003,0.12954876273653564978,0.64893430156588050028,1.8744250819264827168,0.37499564712963640023,0.12954876273653564978,-0.64893430156588050028,1.8744250819264827168,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 8, 9, 10, 11, 11, 12, 7, 0, 13, 13, 13, 0, 13, 11, 0, 4, 0, 0, 0, 0, 13, 0, 0, 0, 12, 8, 8, 8, 8, 0, 14, 0, 15, 11, 0, 0, 0, 0, 11, 13, 7, 9, 7, 0, 0, 0, 0, 0, 0, 16, 16, 0, 0, 17, 0, 0, 18, 18, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,9,seed9_solution004,seed9_solution004,0.14119359534206696316,0.7934981830964613625,1.7253084774624010134,0.36979883915827760354,0.14119359534206696316,-0.7934981830964613625,1.7253084774624010134,True,False,"[0, 1, 1, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 9, 9, 10, 11, 2, 12, 7, 0, 2, 11, 2, 0, 2, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 12, 8, 8, 8, 8, 0, 12, 0, 13, 2, 0, 0, 0, 0, 2, 2, 7, 9, 7, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 6, 0, 0, 16, 13, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,9,seed9_solution006,seed9_solution006,0.14992721979621542738,0.87267652109832871687,1.7091457334943662705,0.38243222845420454803,0.14992721979621542738,-0.87267652109832871687,1.7091457334943662705,True,False,"[0, 1, 1, 0, 0, 2, 3, 4, 5, 0, 6, 0, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 8, 9, 9, 10, 11, 2, 12, 7, 0, 2, 11, 2, 0, 2, 11, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 12, 8, 8, 8, 8, 0, 13, 0, 14, 2, 0, 0, 0, 0, 11, 3, 7, 9, 7, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 6, 0, 0, 14, 14, 7, 7, 0, 0, 7, 7, 7, 7, 7, 0, 7, 7, 0, 0, 7, 0, 0, 7, 7, 7, 7, 7, 7, 7]"
easymock,9,seed9_solution007,seed9_solution007,0.1535662299854439472,1.0712709959179793628,1.8568742174445824755,0.38851104239666389706,0.1535662299854439472,-1.0712709959179793628,1.8568742174445824755,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 5, 0, 6, 0, 0, 0, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 10, 10, 10, 6, 0, 10, 10, 11, 0, 11, 10, 0, 4, 0, 0, 0, 0, 12, 0, 0, 0, 13, 7, 7, 7, 7, 0, 9, 0, 14, 9, 0, 0, 0, 0, 14, 12, 6, 6, 6, 0, 0, 6, 0, 0, 0, 13, 15, 0, 0, 16, 0, 0, 17, 18, 6, 6, 0, 0, 6, 6, 6, 16, 6, 0, 6, 6, 0, 0, 6, 0, 0, 6, 6, 6, 6, 6, 6, 6]"
easymock,9,seed9_solution009,seed9_solution009,0.1608442503639010146,1.0641193845800893669,1.7909067364816935175,0.39684553758415119784,0.1608442503639010146,-1.0641193845800893669,1.7909067364816935175,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 5, 0, 5, 0, 6, 0, 0, 0, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 10, 11, 11, 6, 0, 11, 11, 12, 0, 12, 11, 0, 4, 0, 0, 0, 0, 13, 0, 0, 0, 10, 7, 7, 7, 7, 0, 9, 0, 14, 9, 0, 0, 0, 0, 14, 13, 6, 6, 6, 0, 0, 6, 0, 0, 0, 13, 15, 0, 0, 16, 0, 0, 2, 17, 6, 6, 0, 0, 6, 6, 6, 16, 6, 0, 6, 6, 0, 0, 6, 0, 0, 6, 6, 6, 6, 6, 6, 6]"
easymock,9,seed9_solution010,seed9_solution010,0.1608442503639010146,0.82218446642670761637,1.6087628519555638995,0.51475218119731758204,0.1608442503639010146,-0.82218446642670761637,1.6087628519555638995,True,False,"[0, 1, 1, 0, 0, 2, 3, 4, 5, 0, 6, 0, 5, 0, 0, 0, 7, 7, 5, 7, 7, 7, 8, 9, 9, 9, 2, 10, 11, 5, 0, 2, 12, 2, 0, 2, 7, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 11, 8, 8, 8, 8, 0, 11, 0, 13, 2, 0, 0, 0, 0, 2, 2, 7, 7, 7, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 15, 0, 0, 15, 16, 5, 7, 0, 0, 7, 7, 7, 5, 7, 0, 7, 7, 0, 0, 7, 0, 0, 5, 7, 7, 5, 5, 5, 7]"
easymock,9,seed9_solution012,seed9_solution012,0.18486171761280931203,1.0979584141348845971,1.6097210360987881383,0.5041234569866004378,0.18486171761280931203,-1.0979584141348845971,1.6097210360987881383,True,False,"[0, 1, 0, 0, 0, 2, 3, 4, 2, 0, 5, 0, 5, 0, 0, 0, 6, 7, 5, 7, 7, 5, 8, 8, 9, 9, 2, 10, 11, 5, 0, 12, 7, 13, 0, 13, 7, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 11, 8, 8, 8, 8, 0, 12, 0, 14, 2, 0, 0, 0, 0, 10, 2, 7, 7, 7, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 16, 0, 0, 16, 9, 5, 7, 0, 0, 7, 7, 5, 5, 5, 0, 7, 7, 0, 0, 5, 0, 0, 5, 5, 7, 5, 5, 5, 5]"
