subject,stage,seed,profile,budget,status,available_candidate_count,solution_id,label_vector,is_injected_seed,injected_seed_name,injected_seed_category,projected_membership,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_cv,coupling,cohesion,imbalance,f_semantic,q_loss,gain_imbalance,gain_semantic,equals_leiden,equals_conservative,realised_modularity_loss,permitted_modularity_loss,above_leiden_modularity,exact_leiden_modularity,baseline_weighted_modularity,baseline_imbalance,baseline_semantic
jpetstore,stage2,1,budgeted_balance_0.100,0.10000000000000001,selected,34,seed1_solution007,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.10000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,1,budgeted_balance_0.150,0.14999999999999999,selected,56,seed1_solution007,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.14999999999999999,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,1,budgeted_balance_0.200,0.20000000000000001,selected,72,seed1_solution007,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.20000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.000,0,selected,1,seed2_solution001,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.005,0.0050000000000000001,selected,2,seed2_solution001,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0.0050000000000000001,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.010,0.01,selected,3,seed2_solution001,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0.01,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.025,0.025000000000000001,selected,10,seed2_solution003,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.43669257735101358,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.9083333333333332,0.11785113019775793,,0.012163755594017452,0.4226497308103741,,False,False,0.012163755594017452,0.025000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.050,0.050000000000000003,selected,25,seed2_solution008,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.050000000000000003,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.100,0.10000000000000001,selected,46,seed2_solution008,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.10000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.150,0.14999999999999999,selected,67,seed2_solution008,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.14999999999999999,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,2,budgeted_balance_0.200,0.20000000000000001,selected,78,seed2_solution008,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.20000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.000,0,selected,1,seed3_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.005,0.0050000000000000001,selected,2,seed3_solution002,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.44063709800335316,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.8166666666666664,0.11785113019775793,,0.0032409099371815543,0.4226497308103741,,False,False,0.0032409099371815543,0.0050000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.010,0.01,selected,2,seed3_solution002,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.44063709800335316,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.8166666666666664,0.11785113019775793,,0.0032409099371815543,0.4226497308103741,,False,False,0.0032409099371815543,0.01,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.025,0.025000000000000001,selected,7,seed3_solution007,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115681,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.8999999999999995,0,,0.017983602374828593,1,,False,False,0.017983602374828593,0.025000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.050,0.050000000000000003,selected,18,seed3_solution007,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115681,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.8999999999999995,0,,0.017983602374828593,1,,False,False,0.017983602374828593,0.050000000000000003,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.100,0.10000000000000001,selected,37,seed3_solution007,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115681,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.8999999999999995,0,,0.017983602374828593,1,,False,False,0.017983602374828593,0.10000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.150,0.14999999999999999,selected,53,seed3_solution007,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115681,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.8999999999999995,0,,0.017983602374828593,1,,False,False,0.017983602374828593,0.14999999999999999,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,3,budgeted_balance_0.200,0.20000000000000001,selected,75,seed3_solution007,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.43411979881115681,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.8999999999999995,0,,0.017983602374828593,1,,False,False,0.017983602374828593,0.20000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.000,0,selected,1,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.005,0.0050000000000000001,selected,2,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0.0050000000000000001,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.010,0.01,selected,2,seed4_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0.01,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.025,0.025000000000000001,selected,9,seed4_solution002,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.43669257735101358,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.9083333333333332,0.11785113019775793,,0.012163755594017452,0.4226497308103741,,False,False,0.012163755594017452,0.025000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.050,0.050000000000000003,selected,20,seed4_solution007,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.050000000000000003,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.100,0.10000000000000001,selected,35,seed4_solution007,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.10000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.150,0.14999999999999999,selected,58,seed4_solution007,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.14999999999999999,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,4,budgeted_balance_0.200,0.20000000000000001,selected,74,seed4_solution007,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.20000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.000,0,selected,1,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.005,0.0050000000000000001,selected,2,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0.0050000000000000001,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.010,0.01,selected,3,seed5_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0.01,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.025,0.025000000000000001,selected,10,seed5_solution002,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.43669257735101358,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.9083333333333332,0.11785113019775793,,0.012163755594017452,0.4226497308103741,,False,False,0.012163755594017452,0.025000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.050,0.050000000000000003,selected,24,seed5_solution009,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.050000000000000003,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.100,0.10000000000000001,selected,39,seed5_solution009,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.10000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.150,0.14999999999999999,selected,59,seed5_solution009,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.14999999999999999,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,5,budgeted_balance_0.200,0.20000000000000001,selected,66,seed5_solution009,"[0, 1, 1, 2, 1, 1, 0, 2, 3, 0, 2, 3, 3, 3, 2, 3, 0, 2, 3, 1, 0, 1, 2, 0]",False,,,True,0.42773662551440333,0.72592592592592597,2.6486486486486487,4,6,6,6,0.25,0,0,0.27407407407407408,4.9000000000000004,0,,0.032422890477930746,1,,False,False,0.032422890477930746,0.20000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,6,budgeted_balance_0.000,0,selected,1,seed6_solution000,"[0, 1, 1, 2, 1, 3, 0, 2, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",True,raw_leiden,raw_leiden,True,0.44206980643194638,0.74814814814814812,2.9705882352941178,4,6,7,4,0.29166666666666669,0,0.20412414523193148,0.25185185185185183,5.477380952380952,0.20412414523193148,,0,0,,True,True,0,0,False,True,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,6,budgeted_balance_0.005,0.0050000000000000001,selected,3,seed6_solution002,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.44063709800335316,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.8166666666666664,0.11785113019775793,,0.0032409099371815543,0.4226497308103741,,False,False,0.0032409099371815543,0.0050000000000000001,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,6,budgeted_balance_0.010,0.01,selected,4,seed6_solution002,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.44063709800335316,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.8166666666666664,0.11785113019775793,,0.0032409099371815543,0.4226497308103741,,False,False,0.0032409099371815543,0.01,False,False,0.44206980643194638,0.20412414523193148,
jpetstore,stage2,6,budgeted_balance_0.025,0.025000000000000001,selected,9,seed6_solution002,"[0, 1, 1, 2, 1, 3, 0, 1, 3, 0, 2, 2, 3, 3, 2, 3, 0, 2, 3, 0, 0, 1, 2, 0]",False,,,True,0.44063709800335316,0.74814814814814812,2.9705882352941178,4,6,7,5,0.29166666666666669,0,0.11785113019775793,0.25185185185185183,4.8166666666666664,0.11785113019775793,,0.0032409099371815543,0.4226497308103741,,False,False,0.0032409099371815543,0.025000000000000001,False,False,0.44206980643194638,0.20412414523193148,
