subject,seed,solution_id,class_id,class_name,cluster_id
jfreechart,1,seed1_solution000,org.jfree.chart.ChartColor,org.jfree.chart.ChartColor,0
jfreechart,1,seed1_solution000,org.jfree.chart.ChartFactory,org.jfree.chart.ChartFactory,1
jfreechart,1,seed1_solution000,org.jfree.chart.ChartFrame,org.jfree.chart.ChartFrame,2
jfreechart,1,seed1_solution000,org.jfree.chart.ChartHints,org.jfree.chart.ChartHints,3
jfreechart,1,seed1_solution000,org.jfree.chart.ChartHints$Key,org.jfree.chart.ChartHints$Key,3
jfreechart,1,seed1_solution000,org.jfree.chart.ChartMouseEvent,org.jfree.chart.ChartMouseEvent,0
jfreechart,1,seed1_solution000,org.jfree.chart.ChartMouseListener,org.jfree.chart.ChartMouseListener,0
jfreechart,1,seed1_solution000,org.jfree.chart.ChartPanel,org.jfree.chart.ChartPanel,1
jfreechart,1,seed1_solution000,org.jfree.chart.ChartRenderingInfo,org.jfree.chart.ChartRenderingInfo,1
jfreechart,1,seed1_solution000,org.jfree.chart.ChartTheme,org.jfree.chart.ChartTheme,1
jfreechart,1,seed1_solution000,org.jfree.chart.ChartTransferable,org.jfree.chart.ChartTransferable,4
jfreechart,1,seed1_solution000,org.jfree.chart.ChartUtilities,org.jfree.chart.ChartUtilities,1
jfreechart,1,seed1_solution000,org.jfree.chart.ClipPath,org.jfree.chart.ClipPath,5
jfreechart,1,seed1_solution000,org.jfree.chart.DrawableLegendItem,org.jfree.chart.DrawableLegendItem,6
jfreechart,1,seed1_solution000,org.jfree.chart.Effect3D,org.jfree.chart.Effect3D,1
jfreechart,1,seed1_solution000,org.jfree.chart.HashUtilities,org.jfree.chart.HashUtilities,1
jfreechart,1,seed1_solution000,org.jfree.chart.JFreeChart,org.jfree.chart.JFreeChart,1
jfreechart,1,seed1_solution000,org.jfree.chart.JFreeChart$1,org.jfree.chart.JFreeChart$1,7
jfreechart,1,seed1_solution000,org.jfree.chart.JFreeChartInfo,org.jfree.chart.JFreeChartInfo,0
jfreechart,1,seed1_solution000,org.jfree.chart.LegendItem,org.jfree.chart.LegendItem,1
jfreechart,1,seed1_solution000,org.jfree.chart.LegendItemCollection,org.jfree.chart.LegendItemCollection,0
jfreechart,1,seed1_solution000,org.jfree.chart.LegendItemSource,org.jfree.chart.LegendItemSource,0
jfreechart,1,seed1_solution000,org.jfree.chart.LegendRenderingOrder,org.jfree.chart.LegendRenderingOrder,8
jfreechart,1,seed1_solution000,org.jfree.chart.MouseWheelHandler,org.jfree.chart.MouseWheelHandler,1
jfreechart,1,seed1_solution000,org.jfree.chart.PaintMap,org.jfree.chart.PaintMap,1
jfreechart,1,seed1_solution000,org.jfree.chart.PolarChartPanel,org.jfree.chart.PolarChartPanel,1
jfreechart,1,seed1_solution000,org.jfree.chart.StandardChartTheme,org.jfree.chart.StandardChartTheme,1
jfreechart,1,seed1_solution000,org.jfree.chart.StandardChartTheme$1,org.jfree.chart.StandardChartTheme$1,9
jfreechart,1,seed1_solution000,org.jfree.chart.StrokeMap,org.jfree.chart.StrokeMap,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.AbstractAnnotation,org.jfree.chart.annotations.AbstractAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.AbstractXYAnnotation,org.jfree.chart.annotations.AbstractXYAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.Annotation,org.jfree.chart.annotations.Annotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.CategoryAnnotation,org.jfree.chart.annotations.CategoryAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.CategoryLineAnnotation,org.jfree.chart.annotations.CategoryLineAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.CategoryPointerAnnotation,org.jfree.chart.annotations.CategoryPointerAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.CategoryTextAnnotation,org.jfree.chart.annotations.CategoryTextAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.TextAnnotation,org.jfree.chart.annotations.TextAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYAnnotation,org.jfree.chart.annotations.XYAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYAnnotationBoundsInfo,org.jfree.chart.annotations.XYAnnotationBoundsInfo,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYBoxAnnotation,org.jfree.chart.annotations.XYBoxAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYDataImageAnnotation,org.jfree.chart.annotations.XYDataImageAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYDrawableAnnotation,org.jfree.chart.annotations.XYDrawableAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYImageAnnotation,org.jfree.chart.annotations.XYImageAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYLineAnnotation,org.jfree.chart.annotations.XYLineAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYPointerAnnotation,org.jfree.chart.annotations.XYPointerAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYPolygonAnnotation,org.jfree.chart.annotations.XYPolygonAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYShapeAnnotation,org.jfree.chart.annotations.XYShapeAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYTextAnnotation,org.jfree.chart.annotations.XYTextAnnotation,1
jfreechart,1,seed1_solution000,org.jfree.chart.annotations.XYTitleAnnotation,org.jfree.chart.annotations.XYTitleAnnotation,0
jfreechart,1,seed1_solution000,org.jfree.chart.axis.Axis,org.jfree.chart.axis.Axis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.AxisCollection,org.jfree.chart.axis.AxisCollection,10
jfreechart,1,seed1_solution000,org.jfree.chart.axis.AxisLabelLocation,org.jfree.chart.axis.AxisLabelLocation,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.AxisLocation,org.jfree.chart.axis.AxisLocation,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.AxisSpace,org.jfree.chart.axis.AxisSpace,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.AxisState,org.jfree.chart.axis.AxisState,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CategoryAnchor,org.jfree.chart.axis.CategoryAnchor,11
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CategoryAxis,org.jfree.chart.axis.CategoryAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CategoryAxis3D,org.jfree.chart.axis.CategoryAxis3D,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CategoryLabelPosition,org.jfree.chart.axis.CategoryLabelPosition,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CategoryLabelPositions,org.jfree.chart.axis.CategoryLabelPositions,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CategoryLabelWidthType,org.jfree.chart.axis.CategoryLabelWidthType,12
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CategoryTick,org.jfree.chart.axis.CategoryTick,13
jfreechart,1,seed1_solution000,org.jfree.chart.axis.ColorBar,org.jfree.chart.axis.ColorBar,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CompassFormat,org.jfree.chart.axis.CompassFormat,14
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CyclicNumberAxis,org.jfree.chart.axis.CyclicNumberAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.CyclicNumberAxis$CycleBoundTick,org.jfree.chart.axis.CyclicNumberAxis$CycleBoundTick,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.DateAxis,org.jfree.chart.axis.DateAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.DateAxis$1,org.jfree.chart.axis.DateAxis$1,15
jfreechart,1,seed1_solution000,org.jfree.chart.axis.DateAxis$DefaultTimeline,org.jfree.chart.axis.DateAxis$DefaultTimeline,15
jfreechart,1,seed1_solution000,org.jfree.chart.axis.DateTick,org.jfree.chart.axis.DateTick,16
jfreechart,1,seed1_solution000,org.jfree.chart.axis.DateTickMarkPosition,org.jfree.chart.axis.DateTickMarkPosition,17
jfreechart,1,seed1_solution000,org.jfree.chart.axis.DateTickUnit,org.jfree.chart.axis.DateTickUnit,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.DateTickUnitType,org.jfree.chart.axis.DateTickUnitType,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.ExtendedCategoryAxis,org.jfree.chart.axis.ExtendedCategoryAxis,18
jfreechart,1,seed1_solution000,org.jfree.chart.axis.LogAxis,org.jfree.chart.axis.LogAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.LogTick,org.jfree.chart.axis.LogTick,16
jfreechart,1,seed1_solution000,org.jfree.chart.axis.LogarithmicAxis,org.jfree.chart.axis.LogarithmicAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.MarkerAxisBand,org.jfree.chart.axis.MarkerAxisBand,19
jfreechart,1,seed1_solution000,org.jfree.chart.axis.ModuloAxis,org.jfree.chart.axis.ModuloAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.MonthDateFormat,org.jfree.chart.axis.MonthDateFormat,20
jfreechart,1,seed1_solution000,org.jfree.chart.axis.NumberAxis,org.jfree.chart.axis.NumberAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.NumberAxis3D,org.jfree.chart.axis.NumberAxis3D,21
jfreechart,1,seed1_solution000,org.jfree.chart.axis.NumberTick,org.jfree.chart.axis.NumberTick,16
jfreechart,1,seed1_solution000,org.jfree.chart.axis.NumberTickUnit,org.jfree.chart.axis.NumberTickUnit,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.NumberTickUnitSource,org.jfree.chart.axis.NumberTickUnitSource,22
jfreechart,1,seed1_solution000,org.jfree.chart.axis.PeriodAxis,org.jfree.chart.axis.PeriodAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.PeriodAxisLabelInfo,org.jfree.chart.axis.PeriodAxisLabelInfo,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.QuarterDateFormat,org.jfree.chart.axis.QuarterDateFormat,23
jfreechart,1,seed1_solution000,org.jfree.chart.axis.SegmentedTimeline,org.jfree.chart.axis.SegmentedTimeline,24
jfreechart,1,seed1_solution000,org.jfree.chart.axis.SegmentedTimeline$BaseTimelineSegmentRange,org.jfree.chart.axis.SegmentedTimeline$BaseTimelineSegmentRange,24
jfreechart,1,seed1_solution000,org.jfree.chart.axis.SegmentedTimeline$Segment,org.jfree.chart.axis.SegmentedTimeline$Segment,24
jfreechart,1,seed1_solution000,org.jfree.chart.axis.SegmentedTimeline$SegmentRange,org.jfree.chart.axis.SegmentedTimeline$SegmentRange,24
jfreechart,1,seed1_solution000,org.jfree.chart.axis.StandardTickUnitSource,org.jfree.chart.axis.StandardTickUnitSource,13
jfreechart,1,seed1_solution000,org.jfree.chart.axis.SubCategoryAxis,org.jfree.chart.axis.SubCategoryAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.SymbolAxis,org.jfree.chart.axis.SymbolAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.Tick,org.jfree.chart.axis.Tick,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.TickType,org.jfree.chart.axis.TickType,16
jfreechart,1,seed1_solution000,org.jfree.chart.axis.TickUnit,org.jfree.chart.axis.TickUnit,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.TickUnitSource,org.jfree.chart.axis.TickUnitSource,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.TickUnits,org.jfree.chart.axis.TickUnits,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.Timeline,org.jfree.chart.axis.Timeline,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.ValueAxis,org.jfree.chart.axis.ValueAxis,1
jfreechart,1,seed1_solution000,org.jfree.chart.axis.ValueTick,org.jfree.chart.axis.ValueTick,1
jfreechart,1,seed1_solution000,org.jfree.chart.block.AbstractBlock,org.jfree.chart.block.AbstractBlock,1
jfreechart,1,seed1_solution000,org.jfree.chart.block.Arrangement,org.jfree.chart.block.Arrangement,0
jfreechart,1,seed1_solution000,org.jfree.chart.block.Block,org.jfree.chart.block.Block,1
jfreechart,1,seed1_solution000,org.jfree.chart.block.BlockBorder,org.jfree.chart.block.BlockBorder,25
jfreechart,1,seed1_solution000,org.jfree.chart.block.BlockContainer,org.jfree.chart.block.BlockContainer,1
jfreechart,1,seed1_solution000,org.jfree.chart.block.BlockFrame,org.jfree.chart.block.BlockFrame,1
jfreechart,1,seed1_solution000,org.jfree.chart.block.BlockParams,org.jfree.chart.block.BlockParams,0
